Source,Target,Type,Id,Label,Weight,MMNT-EdgeType
-1050111226,1988301924,Undirected,5114,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1050111226,-1414738672,Undirected,5115,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1050111226,-252971033,Undirected,5116,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1050111226,-89704457,Undirected,5117,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1050111226,-685928185,Undirected,5118,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1050111226,810261924,Undirected,5119,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1050111226,-1707785373,Undirected,5120,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1050111226,-175142851,Undirected,5121,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1050111226,386289534,Undirected,5122,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1050111226,-275573074,Undirected,5123,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1050111226,1979609747,Undirected,5124,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1050111226,605121934,Undirected,5125,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1050111226,426594028,Undirected,5126,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1050111226,125275788,Undirected,5127,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1050111226,-420433594,Undirected,5128,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1050111226,482736346,Undirected,5129,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1050111226,795171911,Undirected,5130,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1050111226,2019846826,Undirected,5131,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1050111226,881853313,Undirected,5132,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1050111226,-397737505,Undirected,5133,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1050111226,841150063,Undirected,5134,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1050111226,837141235,Undirected,5135,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1050111226,1429241679,Undirected,5136,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1404697431,-469146262,Undirected,5137,Voice-Actor-Voice-Actor,3,Voice-Actor<--->Voice-Actor
-1404697431,1529982402,Undirected,5138,Voice-Actor-Voice-Actor,3,Voice-Actor<--->Voice-Actor
-1404697431,-1070400430,Undirected,5139,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1404697431,-350608770,Undirected,5140,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1404697431,290389829,Undirected,5141,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1404697431,-754135827,Undirected,5142,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1404697431,271169470,Undirected,5143,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1404697431,1520429159,Undirected,5144,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1404697431,2019846826,Undirected,5145,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,1092952711,Undirected,5146,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,248053542,Undirected,5147,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,-25089305,Undirected,5148,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,389328304,Undirected,5149,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
369471873,-56899984,Undirected,5150,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,1218405200,Undirected,5151,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,-1176044233,Undirected,5152,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,149067411,Undirected,5153,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,800393984,Undirected,5154,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,-1525977001,Undirected,5155,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,-1513803756,Undirected,5156,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,-1286894040,Undirected,5157,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,489777017,Undirected,5158,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,-1715777038,Undirected,5159,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,721749715,Undirected,5160,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,-385711991,Undirected,5161,Voice-Actor-Voice-Actor,3,Voice-Actor<--->Voice-Actor
369471873,616096508,Undirected,5162,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,1800568137,Undirected,5163,Voice-Actor-Voice-Actor,4,Voice-Actor<--->Voice-Actor
369471873,1532605082,Undirected,5164,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,1393296496,Undirected,5165,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
369471873,1277959065,Undirected,5166,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,-2015924005,Undirected,5167,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,-830909453,Undirected,5168,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,795171911,Undirected,5169,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,923244165,Undirected,5170,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,-1288119229,Undirected,5171,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,-403216168,Undirected,5172,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,-1271727079,Undirected,5173,Voice-Actor-Voice-Actor,3,Voice-Actor<--->Voice-Actor
369471873,1036874730,Undirected,5174,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
369471873,-1509776773,Undirected,5175,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
369471873,131305960,Undirected,5176,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1985733302,-254875577,Undirected,5177,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
1985733302,-56899984,Undirected,5178,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1985733302,-83108849,Undirected,5179,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1985733302,1697893647,Undirected,5180,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
1985733302,165866907,Undirected,5181,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1985733302,828058068,Undirected,5182,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
1985733302,2487634,Undirected,5183,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
1985733302,-1174471784,Undirected,5184,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
1985733302,1383645770,Undirected,5185,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1985733302,1036874730,Undirected,5186,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
1985733302,-1509776773,Undirected,5187,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1985733302,953449955,Undirected,5188,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1341022864,455881565,Undirected,5189,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1341022864,-1884713945,Undirected,5190,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1341022864,1591537412,Undirected,5191,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1341022864,124960571,Undirected,5192,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1341022864,-1816357627,Undirected,5193,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1341022864,-817925082,Undirected,5194,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1341022864,-1065052370,Undirected,5195,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1341022864,1634260262,Undirected,5196,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-984388060,-1070400430,Undirected,5197,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-984388060,25659817,Undirected,5198,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-984388060,-1233924106,Undirected,5199,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-984388060,-366714128,Undirected,5200,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-984388060,1052210324,Undirected,5201,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-984388060,-572912920,Undirected,5202,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-984388060,875795998,Undirected,5203,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-984388060,604202656,Undirected,5204,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-984388060,-1429757607,Undirected,5205,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-984388060,-2147022392,Undirected,5206,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,-2117075954,Undirected,5207,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1991091409,640546987,Undirected,5208,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,2130871108,Undirected,5209,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,1672484256,Undirected,5210,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,-503190453,Undirected,5211,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,1942507449,Undirected,5212,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,1352416850,Undirected,5213,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,-2076890171,Undirected,5214,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,149067411,Undirected,5215,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,608463582,Undirected,5216,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,-1172602045,Undirected,5217,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,851137066,Undirected,5218,Voice-Actor-Voice-Actor,5,Voice-Actor<--->Voice-Actor
-1991091409,-1235328453,Undirected,5219,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1991091409,-1579309934,Undirected,5220,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,-1286894040,Undirected,5221,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,-1715777038,Undirected,5222,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,174304068,Undirected,5223,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,828058068,Undirected,5224,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,1792451560,Undirected,5225,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1991091409,-385711991,Undirected,5226,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,1735354274,Undirected,5227,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,-73528935,Undirected,5228,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,70287441,Undirected,5229,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1991091409,605121934,Undirected,5230,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,-447861207,Undirected,5231,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,-911763424,Undirected,5232,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,-2072868830,Undirected,5233,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1991091409,1110055572,Undirected,5234,Voice-Actor-Voice-Actor,3,Voice-Actor<--->Voice-Actor
-1991091409,-640353766,Undirected,5235,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,107815970,Undirected,5236,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,1634260262,Undirected,5237,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,409474874,Undirected,5238,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,471922383,Undirected,5239,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1991091409,-726183131,Undirected,5240,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1991091409,-1271727079,Undirected,5241,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1991091409,-1509776773,Undirected,5242,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1991091409,131305960,Undirected,5243,Voice-Actor-Voice-Actor,10,Voice-Actor<--->Voice-Actor
-1991091409,821315979,Undirected,5244,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1991091409,1482206316,Undirected,5245,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
2077201619,2121839670,Undirected,5246,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
2077201619,238304903,Undirected,5247,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
2077201619,67722,Undirected,5248,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
2077201619,784234381,Undirected,5249,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
2077201619,605788368,Undirected,5250,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
2077201619,1885039534,Undirected,5251,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
2077201619,-550922515,Undirected,5252,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
2077201619,-1911929019,Undirected,5253,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
2077201619,-1710695926,Undirected,5254,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-254875577,1697893647,Undirected,5255,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-254875577,828058068,Undirected,5256,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-254875577,2487634,Undirected,5257,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-254875577,-1174471784,Undirected,5258,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-254875577,1036874730,Undirected,5259,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-254875577,953449955,Undirected,5260,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1214937427,1630520817,Undirected,5261,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,-469146262,Undirected,5262,Voice-Actor-Voice-Actor,5,Voice-Actor<--->Voice-Actor
-1214937427,-1563969087,Undirected,5263,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,-214433871,Undirected,5264,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,1529982402,Undirected,5265,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,937556008,Undirected,5266,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,-10559693,Undirected,5267,Voice-Actor-Voice-Actor,4,Voice-Actor<--->Voice-Actor
-1214937427,-685928185,Undirected,5268,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1214937427,-503190453,Undirected,5269,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,722197728,Undirected,5270,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1214937427,-1516424243,Undirected,5271,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,1004488410,Undirected,5272,Voice-Actor-Voice-Actor,5,Voice-Actor<--->Voice-Actor
-1214937427,1936341820,Undirected,5273,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,-1183682921,Undirected,5274,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,290389829,Undirected,5275,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,379223387,Undirected,5276,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,165866907,Undirected,5277,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,-710921092,Undirected,5278,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,806766546,Undirected,5279,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,-259760041,Undirected,5280,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,-1535133200,Undirected,5281,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,1010994542,Undirected,5282,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,1532267122,Undirected,5283,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,2025130604,Undirected,5284,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,203345567,Undirected,5285,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,1349473534,Undirected,5286,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,426594028,Undirected,5287,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1214937427,-1221265351,Undirected,5288,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,183925542,Undirected,5289,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,605788368,Undirected,5290,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,394478779,Undirected,5291,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,1383645770,Undirected,5292,Voice-Actor-Voice-Actor,5,Voice-Actor<--->Voice-Actor
-1214937427,604202656,Undirected,5293,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1214937427,837141235,Undirected,5294,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-176170295,-45397545,Undirected,5295,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-176170295,1932935367,Undirected,5296,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-176170295,-83108849,Undirected,5297,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1510102031,238304903,Undirected,5298,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1510102031,-1414738672,Undirected,5299,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1630520817,1072626431,Undirected,5300,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1630520817,1127903270,Undirected,5301,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1630520817,-10559693,Undirected,5302,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1630520817,-1516424243,Undirected,5303,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1630520817,1936341820,Undirected,5304,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1630520817,-1183682921,Undirected,5305,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1630520817,-1978123332,Undirected,5306,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1630520817,-682245681,Undirected,5307,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1630520817,203345567,Undirected,5308,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1630520817,1143648547,Undirected,5309,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1630520817,158076574,Undirected,5310,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1630520817,-156695698,Undirected,5311,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1630520817,-1221265351,Undirected,5312,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1630520817,-90235210,Undirected,5313,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1630520817,2019846826,Undirected,5314,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1630520817,1087694436,Undirected,5315,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1630520817,1885039534,Undirected,5316,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1630520817,161183517,Undirected,5317,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1229660461,885558805,Undirected,5318,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1229660461,437940973,Undirected,5319,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1229660461,802547426,Undirected,5320,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1556800485,1668641251,Undirected,5321,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1556800485,806766546,Undirected,5322,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1556800485,-1721565692,Undirected,5323,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-2025549980,-373646724,Undirected,5324,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-2025549980,22994792,Undirected,5325,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-2025549980,-1847347931,Undirected,5326,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-2025549980,1799404279,Undirected,5327,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-2025549980,-550922515,Undirected,5328,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1479185527,1158276721,Undirected,5329,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1479185527,1617803143,Undirected,5330,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1479185527,1043786278,Undirected,5331,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1479185527,-386286857,Undirected,5332,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1891176591,401286265,Undirected,5333,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1891176591,98075180,Undirected,5334,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1891176591,290389829,Undirected,5335,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1891176591,-691178780,Undirected,5336,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1891176591,-2125798351,Undirected,5337,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1891176591,-1502324070,Undirected,5338,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1891176591,-1398201944,Undirected,5339,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1555111935,-1430841717,Undirected,5340,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1555111935,-2076890171,Undirected,5341,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1555111935,-1587490729,Undirected,5342,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1555111935,278145744,Undirected,5343,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1555111935,-465730168,Undirected,5344,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1735455731,-852132797,Undirected,5345,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1735455731,379223387,Undirected,5346,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
1735455731,-402688508,Undirected,5347,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1351475176,1837005553,Undirected,5348,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1351475176,-1355458919,Undirected,5349,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1351475176,-898099787,Undirected,5350,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1351475176,-1409007874,Undirected,5351,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-841991421,-624551897,Undirected,5352,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-841991421,401286265,Undirected,5353,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-841991421,-252971033,Undirected,5354,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-841991421,-89704457,Undirected,5355,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-841991421,-1901631858,Undirected,5356,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-841991421,810388240,Undirected,5357,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-841991421,-1189900809,Undirected,5358,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-841991421,-645408352,Undirected,5359,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-841991421,296862948,Undirected,5360,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-841991421,-911763424,Undirected,5361,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-841991421,-1261916706,Undirected,5362,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-841991421,1030820429,Undirected,5363,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-841991421,-1982866687,Undirected,5364,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-841991421,837141235,Undirected,5365,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1816357557,-600542303,Undirected,5366,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1816357557,-1797354504,Undirected,5367,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-1816357557,-640353766,Undirected,5368,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1816357557,314006290,Undirected,5369,Voice-Actor-Voice-Actor,3,Voice-Actor<--->Voice-Actor
1945088420,1051942534,Undirected,5370,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
