source,target,type
48926,1719465729,undirected
1096,186763780,undirected
1096,1098684254,undirected
41461,-1871452346,undirected
41461,-867359006,undirected
41461,-1666492166,undirected
41461,1035096108,undirected
41461,98075180,undirected
1889,-600542303,undirected
1889,-1579309934,undirected
1889,1073282918,undirected
1889,-1187308571,undirected
1889,810388240,undirected
1889,-2129712745,undirected
1889,1556863807,undirected
1889,694535077,undirected
42916,-996939427,undirected
42916,1482206316,undirected
42916,-1248140733,undirected
42916,-754135827,undirected
1559,33397831,undirected
1559,-388389166,undirected
36838,-469146262,undirected
36838,434453139,undirected
36838,1529982402,undirected
50183,1701356682,undirected
50183,1815134916,undirected
50183,232421367,undirected
20057,379223387,undirected
20057,-503190453,undirected
20057,744373162,undirected
2418,182273481,undirected
2418,673256684,undirected
2418,-42375752,undirected
34591,810261924,undirected
34591,-1607117304,undirected
34591,1982855072,undirected
9289,1016055127,undirected
9289,-1377275154,undirected
9289,-389036098,undirected
49918,70287441,undirected
2154,-1074781233,undirected
2154,94953930,undirected
41462,-906157948,undirected
41462,-696618789,undirected
41462,2398226,undirected
41462,2032590231,undirected
41462,301151249,undirected
41462,-1499461820,undirected
41462,887923046,undirected
41462,576286597,undirected
41462,1007522962,undirected
41462,347726413,undirected
41462,36754853,undirected
41462,-1357383519,undirected
41462,-998327704,undirected
41462,673340242,undirected
41462,-2043522415,undirected
41462,-216125258,undirected
41462,-726183131,undirected
41462,-1552371555,undirected
41462,-817925082,undirected
41462,-901458949,undirected
41462,482516221,undirected
41462,1277959065,undirected
41462,-1287481046,undirected
41462,1440967065,undirected
41462,2040804,undirected
41462,1556863819,undirected
41462,1383645770,undirected
41462,-1993972219,undirected
41462,1924976896,undirected
41462,-143468227,undirected
41462,2122277590,undirected
41462,628825174,undirected
41462,190968191,undirected
41462,397539484,undirected
41462,63730455,undirected
53223,-469146262,undirected
53223,1383645770,undirected
53223,-1214937427,undirected
53223,1004488410,undirected
25013,379223387,undirected
25013,-1214937427,undirected
25013,183925542,undirected
25013,-1545153521,undirected
25013,-685928185,undirected
25013,-710921092,undirected
25013,165866907,undirected
25013,394478779,undirected
25013,604202656,undirected
1824,-570786814,undirected
1824,-1881144102,undirected
1824,-1134348496,undirected
28977,-469146262,undirected
28977,271169470,undirected
28977,434453139,undirected
28977,-754135827,undirected
28977,-1404697431,undirected
28977,1529982402,undirected
46352,1856824680,undirected
46352,-1483905574,undirected
52034,640546987,undirected
52034,1735354274,undirected
52034,-700204167,undirected
52034,-889975160,undirected
52034,-1525977001,undirected
37962,-1784543568,undirected
37962,-1456025876,undirected
37962,822574794,undirected
37962,1813962555,undirected
37962,125594343,undirected
37962,174304068,undirected
37962,2303130,undirected
569,-556008579,undirected
569,815958271,undirected
569,1938860046,undirected
35848,-1136367952,undirected
35848,-1012197283,undirected
30364,131305960,undirected
30364,-1991091409,undirected
40935,-1749365125,undirected
40935,1979609747,undirected
437,-1906181481,undirected
49721,-2117075954,undirected
49721,1735354274,undirected
239,1596173572,undirected
239,1004488410,undirected
239,-618724908,undirected
239,1064225957,undirected
39547,174304068,undirected
39547,-726183131,undirected
39547,1505232370,undirected
39547,-25089305,undirected
966,837141235,undirected
966,-1050111226,undirected
966,-841991421,undirected
966,-252971033,undirected
966,-89704457,undirected
966,401286265,undirected
56063,-1155129170,undirected
56063,1110055572,undirected
56063,-2049837345,undirected
3014,810261924,undirected
3014,1722953719,undirected
3014,2127259254,undirected
3014,-818422904,undirected
52826,1672484256,undirected
52826,-73528935,undirected
52826,-1991091409,undirected
52826,1074491372,undirected
52826,107815970,undirected
52826,-385711991,undirected
33206,-71469192,undirected
33206,806766546,undirected
33206,430916263,undirected
570,574093348,undirected
570,563914882,undirected
570,1784258126,undirected
2618,1431267978,undirected
2618,2035604885,undirected
32281,1682385961,undirected
32281,-2145084025,undirected
51440,409474874,undirected
51440,1813962555,undirected
6582,1236262990,undirected
6582,77147207,undirected
6582,-952327107,undirected
37765,1792451560,undirected
37765,822574794,undirected
37765,379223387,undirected
372,1127903270,undirected
372,1532267122,undirected
372,-87714790,undirected
372,722197728,undirected
372,137663601,undirected
52299,513354548,undirected
1363,386289534,undirected
1363,1963706696,undirected
1363,343658600,undirected
49722,-2117075954,undirected
49722,1735354274,undirected
1033,-1516424243,undirected
1033,133345252,undirected
1033,2047500484,undirected
1033,1532267122,undirected
1033,-1813094656,undirected
49458,-2054112488,undirected
49458,-1509776773,undirected
49458,1735354274,undirected
49458,-897825408,undirected
967,617611648,undirected
967,2127259254,undirected
17549,-1288119229,undirected
17549,-2002774756,undirected
17549,-726183131,undirected
17549,1386505028,undirected
55866,1004344563,undirected
55866,-1408984612,undirected
55866,-125290934,undirected
25015,2303130,undirected
25015,1087689511,undirected
25015,1404135962,undirected
25015,180405641,undirected
25015,-1667934892,undirected
12859,67722,undirected
12859,-1710695926,undirected
12859,2121839670,undirected
12859,238304903,undirected
12859,-1911929019,undirected
12859,784234381,undirected
12859,605788368,undirected
12859,1885039534,undirected
12859,1963706696,undirected
12859,-550922515,undirected
12859,2077201619,undirected
38889,1536948993,undirected
38889,605121934,undirected
38889,1955848365,undirected
38889,-546626413,undirected
38889,-863569008,undirected
38889,-727277517,undirected
38889,-1271727079,undirected
38889,-2076890171,undirected
15039,-754135827,undirected
15039,156851121,undirected
15039,-1377275154,undirected
15039,-1509776773,undirected
15039,-45397545,undirected
15039,851137066,undirected
15039,-25089305,undirected
15039,-309420403,undirected
15039,806766546,undirected
1562,-214433871,undirected
1562,1191112229,undirected
1562,434453139,undirected
1562,426594028,undirected
1562,-104195742,undirected
32282,1404135962,undirected
32282,-724946153,undirected
32282,-996939427,undirected
1430,85141527,undirected
1430,-1053142865,undirected
1430,695893647,undirected
1430,-317458557,undirected
1430,1700759256,undirected
1430,141053390,undirected
1430,-1334394271,undirected
1364,386289534,undirected
1364,1963706696,undirected
1364,857020055,undirected
1364,1232035219,undirected
1364,343658600,undirected
1364,617611648,undirected
1364,1885039534,undirected
1364,-572912920,undirected
5460,386289534,undirected
5460,1963706696,undirected
5460,343658600,undirected
5460,617611648,undirected
38691,-966533969,undirected
38691,767324304,undirected
38691,-2113606724,undirected
38691,-437332008,undirected
38691,-1286894040,undirected
38691,-1851760117,undirected
38691,-1271727079,undirected
38691,806766546,undirected
31490,67722,undirected
31490,-1710695926,undirected
31490,2121839670,undirected
31490,238304903,undirected
31490,-1911929019,undirected
31490,784234381,undirected
31490,605788368,undirected
31490,-45397545,undirected
31490,444351070,undirected
31490,1885039534,undirected
31490,1963706696,undirected
37501,1014204324,undirected
37501,-600542303,undirected
37501,-1990806817,undirected
37501,-1163625011,undirected
37501,1087694436,undirected
37501,314006290,undirected
37501,363854677,undirected
37501,1706643959,undirected
37501,-1176044233,undirected
37501,-1635636539,undirected
37435,-300579669,undirected
37435,-2042855003,undirected
43,-1414738672,undirected
43,1795657955,undirected
43,800393984,undirected
43,138561216,undirected
43,673256684,undirected
2025,-1189900809,undirected
2025,-1813860775,undirected
2025,-83108849,undirected
2025,-347609359,undirected
2025,529263227,undirected
3016,1722953719,undirected
3016,2127259254,undirected
3016,-818422904,undirected
37171,1092952711,undirected
37171,369471873,undirected
37171,489777017,undirected
1827,-1652134563,undirected
1827,-972670305,undirected
1827,-1233924106,undirected
37105,626697398,undirected
37105,1955848365,undirected
37105,1958179729,undirected
37105,-2002774756,undirected
1695,-667821544,undirected
1695,-932644942,undirected
1695,401286265,undirected
1695,-1732108865,undirected
1695,-2110904488,undirected
1695,-1535133200,undirected
1695,-1356683575,undirected
37965,75717441,undirected
37965,-889975160,undirected
572,-293859317,undirected
572,1098684254,undirected
572,-1334394271,undirected
572,85141527,undirected
35851,-309420403,undirected
35851,-1013194783,undirected
35851,-715534560,undirected
27989,-1504550927,undirected
27989,-2043522415,undirected
27989,1958179729,undirected
27989,-817925082,undirected
3545,-1823687454,undirected
3545,937556008,undirected
3545,-944110320,undirected
3545,2121839670,undirected
440,-1847347931,undirected
440,33397831,undirected
1365,386289534,undirected
1365,1963706696,undirected
1365,857020055,undirected
1365,1232035219,undirected
1365,343658600,undirected
1365,-883163738,undirected
1365,1885039534,undirected
1365,-572912920,undirected
7311,434453139,undirected
7311,-1667934892,undirected
10218,861716974,undirected
10218,-45397545,undirected
10218,-1654332275,undirected
10218,1158262485,undirected
2158,290389829,undirected
2158,-685928185,undirected
2158,1429241679,undirected
2158,434453139,undirected
21185,-1259675440,undirected
21185,-1185647369,undirected
21647,90285785,undirected
21647,-1031224018,undirected
21647,1642642099,undirected
21647,795171911,undirected
21647,2088254962,undirected
13125,-640353766,undirected
13125,-669684879,undirected
13125,131305960,undirected
13125,-2117075954,undirected
13125,-2104904607,undirected
13125,887923046,undirected
13125,958686228,undirected
13125,-618724908,undirected
13125,1404135962,undirected
40211,-45397545,undirected
40211,-640353766,undirected
40211,314006290,undirected
2753,458336703,undirected
9756,394478779,undirected
9756,-56899984,undirected
9756,1924976896,undirected
9756,-515277882,undirected
9756,571230054,undirected
9756,-890796360,undirected
40080,-911763424,undirected
12531,-1563969087,undirected
12531,-1351224791,undirected
12531,626697398,undirected
12531,735490998,undirected
14513,-447861207,undirected
14513,-754135827,undirected
14513,-2117075954,undirected
14513,806766546,undirected
1366,386289534,undirected
1366,1963706696,undirected
1366,2127259254,undirected
1366,343658600,undirected
1366,841150063,undirected
51179,-1525977001,undirected
51179,434453139,undirected
51179,-1509776773,undirected
2159,-911763424,undirected
2159,-1456025876,undirected
39551,-1848930808,undirected
45,-373646724,undirected
45,-550922515,undirected
45,-2025549980,undirected
45,22994792,undirected
45,1799404279,undirected
45,-1847347931,undirected
10153,875903276,undirected
10153,1417784817,undirected
10153,-600542303,undirected
10153,-83108849,undirected
10153,1642580121,undirected
10153,-2020601206,undirected
10153,1140732589,undirected
41467,-10559693,undirected
41467,-1214937427,undirected
32615,-56899984,undirected
32615,966667162,undirected
53887,-25089305,undirected
53887,174304068,undirected
53887,605121934,undirected
10087,-553753519,undirected
10087,-309420403,undirected
10087,-388389166,undirected
10087,1064225957,undirected
10087,1213109563,undirected
10087,647042807,undirected
22507,1562670976,undirected
22507,125594343,undirected
22507,290389829,undirected
22507,-388389166,undirected
30831,-2054112488,undirected
30831,-1509776773,undirected
30831,1735354274,undirected
30831,-897825408,undirected
46422,1836996181,undirected
46422,-1525977001,undirected
46422,-640353766,undirected
11739,-73746960,undirected
11739,-1446966960,undirected
11739,626697398,undirected
11739,75717441,undirected
11739,-309420403,undirected
11739,1979609747,undirected
38826,91523827,undirected
38826,362693247,undirected
6586,-56899984,undirected
6586,-1112143207,undirected
6586,-906157948,undirected
6586,1486121349,undirected
6586,-669409040,undirected
6586,-1456025876,undirected
6586,-1545153521,undirected
6586,-1871452346,undirected
1367,386289534,undirected
1367,1963706696,undirected
1367,1963706696,undirected
1367,343658600,undirected
1367,617611648,undirected
51180,1532605082,undirected
39619,-906157948,undirected
39619,2032590231,undirected
39619,301151249,undirected
39619,887923046,undirected
39619,-1499461820,undirected
39619,1007522962,undirected
39619,347726413,undirected
39619,-1357383519,undirected
39619,673340242,undirected
39619,-2043522415,undirected
39619,-216125258,undirected
39619,-726183131,undirected
39619,-817925082,undirected
39619,482516221,undirected
39619,1277959065,undirected
39619,-1287481046,undirected
39619,2040804,undirected
39619,1556863819,undirected
39619,-1993972219,undirected
39619,1924976896,undirected
39619,2122277590,undirected
39619,190968191,undirected
39619,397539484,undirected
39486,-469146262,undirected
39486,434453139,undirected
39486,1529982402,undirected
41402,626697398,undirected
41402,131305960,undirected
41402,-412902601,undirected
41402,-1504550927,undirected
53888,-25089305,undirected
53888,174304068,undirected
53888,605121934,undirected
31757,-1607117304,undirected
31757,-1579309934,undirected
31757,800393984,undirected
1698,-388389166,undirected
1698,1668641251,undirected
1698,1213109563,undirected
28851,-309420403,undirected
28851,1630144551,undirected
28851,-25089305,undirected
2623,1052210324,undirected
14713,1036874730,undirected
14713,-1437694988,undirected
42923,-240687688,undirected
42923,1128973148,undirected
35788,301151249,undirected
35788,-724946153,undirected
35788,-996939427,undirected
34599,-1314836734,undirected
34599,1393296496,undirected
245,-485832651,undirected
245,-1516424243,undirected
245,237323193,undirected
245,125275788,undirected
245,-388389166,undirected
245,1213109563,undirected
245,1232035219,undirected
245,67722,undirected
245,-267503981,undirected
49926,-1292607799,undirected
49926,-996939427,undirected
49926,1110055572,undirected
49926,430506558,undirected
49926,1836996181,undirected
49926,-1314836734,undirected
47,-508810743,undirected
47,133345252,undirected
47,-1053142865,undirected
47,1739660556,undirected
59571,-1155129170,undirected
59571,98075180,undirected
59571,-2117075954,undirected
50586,131305960,undirected
50586,-1714158455,undirected
48736,-1834329408,undirected
48736,1703708423,undirected
48736,36754853,undirected
30503,1668641251,undirected
30503,1944151445,undirected
30503,1004488410,undirected
30503,-1607117304,undirected
30503,-2117075954,undirected
33674,1383645770,undirected
33674,-1509776773,undirected
33674,-996939427,undirected
40082,-2076890171,undirected
40082,-317458557,undirected
40082,-1770958415,undirected
40082,1668641251,undirected
40082,673256684,undirected
31758,-1607117304,undirected
31758,-1579309934,undirected
31758,800393984,undirected
7645,1864657947,undirected
7645,722197728,undirected
7645,-83108849,undirected
7645,-427253993,undirected
7645,2019846826,undirected
7645,-867052331,undirected
7645,1127903270,undirected
34798,-1377275154,undirected
34798,1856824680,undirected
34798,-1779583683,undirected
34798,1680749196,undirected
34798,1735354274,undirected
34798,1505232370,undirected
4672,-1414738672,undirected
4672,1795657955,undirected
4672,1098684254,undirected
4672,673256684,undirected
7711,-951466311,undirected
7711,-2145084025,undirected
15771,-937859762,undirected
15771,341606581,undirected
25681,1036874730,undirected
25681,-1437694988,undirected
46095,1004488410,undirected
46095,605121934,undirected
16894,1979609747,undirected
16894,-1925825378,undirected
16894,822574794,undirected
25879,-2015924005,undirected
25879,1988301924,undirected
25879,655283851,undirected
25879,-1607117304,undirected
25879,1004488410,undirected
25879,-515277882,undirected
25879,-2002774756,undirected
25879,-515277882,undirected
25879,1349473534,undirected
11741,-309420403,undirected
11741,-553753519,undirected
11741,-388389166,undirected
11741,1064225957,undirected
11741,1213109563,undirected
11741,647042807,undirected
31098,1128973148,undirected
31098,-1513803756,undirected
31098,-1286894040,undirected
31098,-553753519,undirected
16498,-1155129170,undirected
16498,98075180,undirected
16498,-2117075954,undirected
52107,-1607117304,undirected
114,-350737574,undirected
114,-45397545,undirected
114,1439356248,undirected
114,-1757976922,undirected
50587,-546626413,undirected
50587,1958179729,undirected
50587,109104680,undirected
50587,125275788,undirected
50587,1615152285,undirected
50587,2046771363,undirected
50587,1826745321,undirected
50587,409474874,undirected
50587,-308059763,undirected
49596,-472749253,undirected
49596,-1848930808,undirected
49596,409474874,undirected
49596,1670938631,undirected
49596,-1358375049,undirected
49596,1979609747,undirected
57524,143479750,undirected
57524,1631457098,undirected
57524,2046771363,undirected
57524,1325420234,undirected
52305,1735354274,undirected
52305,-1991091409,undirected
52305,1634260262,undirected
35062,-1036783772,undirected
35062,-222259198,undirected
35062,605121934,undirected
52701,1709655271,undirected
52701,1945572505,undirected
52701,-1584390545,undirected
52701,-2113606724,undirected
52701,418975804,undirected
52701,-1618638379,undirected
709,-984388060,undirected
709,1052210324,undirected
709,-2147022392,undirected
709,-366714128,undirected
709,-1070400430,undirected
709,-1429757607,undirected
709,-572912920,undirected
709,875795998,undirected
709,-1233924106,undirected
709,25659817,undirected
709,604202656,undirected
27663,-1259675440,undirected
27663,-1185647369,undirected
2559,1431441518,undirected
2559,-883163738,undirected
18679,875903276,undirected
18679,-1031224018,undirected
18679,1996009858,undirected
18679,1672833434,undirected
35790,-1715777038,undirected
35790,-1991091409,undirected
35790,851137066,undirected
36649,1955848365,undirected
36649,-1430841717,undirected
12403,1136274292,undirected
12403,1607123570,undirected
12403,-379288215,undirected
12403,-839212374,undirected
1172,1690836789,undirected
1172,125275788,undirected
1172,857020055,undirected
1172,-550922515,undirected
1172,2019846826,undirected
37442,203345567,undirected
37442,-388389166,undirected
37442,1004344563,undirected
38234,67722,undirected
38234,-503331395,undirected
38234,-1710695926,undirected
38234,2121839670,undirected
38234,238304903,undirected
38234,-1911929019,undirected
38234,784234381,undirected
38234,605788368,undirected
38234,1885039534,undirected
38234,1963706696,undirected
2890,-1664581808,undirected
2890,1090403982,undirected
578,1197737536,undirected
578,1610330600,undirected
512,386289534,undirected
2164,2019846826,undirected
2164,811681975,undirected
2164,1803287215,undirected
2164,-1516424243,undirected
2164,1913271963,undirected
33280,-1509776773,undirected
33280,680105403,undirected
33280,-726183131,undirected
33280,1482206316,undirected
33280,1944151445,undirected
33280,1404135962,undirected
33280,2089488973,undirected
33280,1882535781,undirected
5005,1236262990,undirected
5005,77147207,undirected
5005,-952327107,undirected
4080,-1291268278,undirected
4080,-45397545,undirected
4080,1429241679,undirected
4080,810261924,undirected
4080,-1414738672,undirected
4080,-1050111226,undirected
44511,-963888964,undirected
44511,98075180,undirected
44511,649470056,undirected
44511,131305960,undirected
44511,1961564723,undirected
44511,-403216168,undirected
2759,857020055,undirected
2759,-43664692,undirected
2759,237323193,undirected
55742,-1036783772,undirected
55742,605121934,undirected
3750,-2020601206,undirected
3750,178045728,undirected
3750,1996009858,undirected
3750,-469146262,undirected
3750,1417784817,undirected
3750,1556863807,undirected
3750,-365110185,undirected
3750,-492332476,undirected
513,2121839670,undirected
513,1387075124,undirected
35857,-2076890171,undirected
35857,-317458557,undirected
35857,-1770958415,undirected
35857,1668641251,undirected
35857,673256684,undirected
52505,-867359006,undirected
52505,-1546641566,undirected
52505,-640353766,undirected
52505,-2147323615,undirected
4477,-388389166,undirected
4477,1213109563,undirected
34537,-640353766,undirected
34537,-937859762,undirected
249,-2129712745,undirected
249,1963706696,undirected
249,815958271,undirected
249,1228149894,undirected
249,958686228,undirected
249,2019846826,undirected
249,655283851,undirected
40615,-996939427,undirected
40615,-1477798826,undirected
40615,-1259675440,undirected
40615,-1013194783,undirected
37510,-1414738672,undirected
37510,1665861808,undirected
37510,-45397545,undirected
40417,-715534560,undirected
40417,1955848365,undirected
40417,-2113606724,undirected
40417,-867359006,undirected
22777,238181868,undirected
22777,238181868,undirected
22777,238181868,undirected
22777,2016856706,undirected
22777,2127259254,undirected
4081,810261924,undirected
4081,-685928185,undirected
4081,-1607117304,undirected
4081,1982855072,undirected
10357,810388240,undirected
7054,1982855072,undirected
7054,1004344563,undirected
7054,-1545153521,undirected
1571,-1545153521,undirected
1571,-469146262,undirected
1571,799789929,undirected
1571,-550922515,undirected
1571,1152186343,undirected
1571,-1914139499,undirected
1571,-667821544,undirected
1505,386289534,undirected
1505,1963706696,undirected
1505,343658600,undirected
1505,617611648,undirected
18153,2303130,undirected
18153,1087689511,undirected
18153,1404135962,undirected
18153,180405641,undirected
18153,-726183131,undirected
18153,-1667934892,undirected
40814,1383645770,undirected
40814,-1797354504,undirected
40814,1882535781,undirected
40814,107815970,undirected
40682,-469146262,undirected
40682,1383645770,undirected
40682,-1214937427,undirected
40682,1004488410,undirected
40748,1955848365,undirected
40748,-911763424,undirected
40748,-546626413,undirected
40748,851137066,undirected
5205,-448409145,undirected
5205,800393984,undirected
5205,-1187308571,undirected
43523,430506558,undirected
43523,1110055572,undirected
43523,-726183131,undirected
4280,203345567,undirected
4280,-448409145,undirected
4280,800393984,undirected
13331,178045728,undirected
13331,806766546,undirected
37379,851137066,undirected
37379,314006290,undirected
37379,-1563969087,undirected
37379,1672834226,undirected
3091,784234381,undirected
3091,647042807,undirected
3091,178045728,undirected
3091,1004488410,undirected
57066,-996939427,undirected
57066,1218405200,undirected
57066,1482206316,undirected
32093,-1563969087,undirected
32093,822574794,undirected
2034,238304903,undirected
2034,-346345344,undirected
35198,-1456025876,undirected
35198,314006290,undirected
35198,-448409145,undirected
35198,-867359006,undirected
35198,-1291268278,undirected
35198,1596173572,undirected
35198,180405641,undirected
35198,-1563969087,undirected
48411,604202656,undirected
48411,394478779,undirected
779,386289534,undirected
779,1963706696,undirected
779,343658600,undirected
779,617611648,undirected
2761,1617803143,undirected
2761,1158276721,undirected
2761,-1479185527,undirected
2761,1043786278,undirected
2761,-386286857,undirected
31433,-308059763,undirected
31433,-1404279681,undirected
31433,314006290,undirected
31433,-1371636324,undirected
31433,-448409145,undirected
1506,386289534,undirected
1506,1963706696,undirected
1506,2127259254,undirected
1506,343658600,undirected
40815,1938860046,undirected
40815,806766546,undirected
40815,1218355603,undirected
317,426594028,undirected
317,881853313,undirected
317,-1050111226,undirected
317,-45397545,undirected
51716,98075180,undirected
51716,-25089305,undirected
51716,237323193,undirected
51716,-726183131,undirected
41674,1349473534,undirected
41674,-1509776773,undirected
41674,-1982418710,undirected
28725,1482206316,undirected
28725,-2054112488,undirected
28725,-73746960,undirected
28725,-1563969087,undirected
185,1562670976,undirected
14719,290389829,undirected
14719,966601512,undirected
14719,434453139,undirected
14719,1795657955,undirected
14719,1799225533,undirected
14719,-386286857,undirected
14719,1910902943,undirected
2167,1010994542,undirected
2167,1349473534,undirected
2167,810388240,undirected
2167,571230054,undirected
2167,-492332476,undirected
2167,-911763424,undirected
2167,694535077,undirected
2167,2019846826,undirected
2167,1529982402,undirected
50593,4574389,undirected
50593,2092761676,undirected
24893,-1377275154,undirected
24893,-1031224018,undirected
24893,1352416850,undirected
8311,1982855072,undirected
8311,1668641251,undirected
8311,1143648547,undirected
5074,603409732,undirected
5074,-309420403,undirected
5074,2007041697,undirected
5074,647042807,undirected
2035,491283226,undirected
2035,1748228413,undirected
18617,397539484,undirected
18617,-167127464,undirected
18617,-1395879082,undirected
18617,1218355603,undirected
18617,-1871452346,undirected
18617,-1509776773,undirected
9963,1172452101,undirected
9963,386289534,undirected
9963,1963706696,undirected
9963,857020055,undirected
9963,1232035219,undirected
9963,343658600,undirected
9963,-553753519,undirected
9963,1885039534,undirected
9963,-572912920,undirected
846,-867959352,undirected
846,1328797761,undirected
846,-1579309934,undirected
846,-18662781,undirected
846,1417784817,undirected
846,-492332476,undirected
846,1996009858,undirected
34076,810388240,undirected
34076,-503190453,undirected
34076,379223387,undirected
34076,-45397545,undirected
780,386289534,undirected
780,1963706696,undirected
780,343658600,undirected
780,617611648,undirected
2828,1694306622,undirected
43325,1383645770,undirected
43325,-1271727079,undirected
43325,1910902943,undirected
43325,409474874,undirected
43325,1218405200,undirected
43325,-240687688,undirected
43325,1505232370,undirected
2762,-1248140733,undirected
2762,238181868,undirected
2762,617611648,undirected
2762,-204608958,undirected
10029,-1744146520,undirected
10029,-1570108777,undirected
38040,-2054112488,undirected
38040,-1509776773,undirected
38040,1735354274,undirected
38040,-897825408,undirected
53499,1004344563,undirected
53499,482516221,undirected
53499,-338092596,undirected
53499,190968191,undirected
53499,-1851760117,undirected
516,2016856706,undirected
516,1064225957,undirected
516,394478779,undirected
516,2019846826,undirected
516,33397831,undirected
516,655283851,undirected
516,290389829,undirected
516,1030820429,undirected
6594,-600542303,undirected
6594,-1563969087,undirected
6594,722197728,undirected
55813,1942507449,undirected
55813,174304068,undirected
55813,-240687688,undirected
55813,-1991091409,undirected
55813,1792451560,undirected
1375,-335467805,undirected
1375,-1982866687,undirected
1375,-556008579,undirected
4282,203345567,undirected
4282,1064225957,undirected
4282,-2142091587,undirected
4282,411758800,undirected
4282,-448409145,undirected
4282,800393984,undirected
56738,1110055572,undirected
56738,1788987504,undirected
186,1562670976,undirected
58125,1449827672,undirected
58125,516303812,undirected
50594,-1923063130,undirected
50594,767473913,undirected
36456,471922383,undirected
36456,-1545153521,undirected
36456,70287441,undirected
10162,1343208423,undirected
10162,249696535,undirected
57993,-1715777038,undirected
57993,394478779,undirected
57993,1924976896,undirected
58059,-830909453,undirected
58059,600614576,undirected
58059,-215228480,undirected
2829,-335467805,undirected
781,386289534,undirected
781,1963706696,undirected
781,343658600,undirected
781,617611648,undirected
42203,1735354274,undirected
42203,-437332008,undirected
10030,125594343,undirected
10030,1836996181,undirected
51122,1996009858,undirected
51122,1004488410,undirected
451,-2129712745,undirected
451,1963706696,undirected
451,799789929,undirected
451,1690836789,undirected
253,-1223611073,undirected
253,-1805017747,undirected
253,720341276,undirected
187,1562670976,undirected
3226,426594028,undirected
3226,722197728,undirected
3226,1845442288,undirected
3226,271169470,undirected
37514,-1314836734,undirected
37514,1393296496,undirected
121,-469146262,undirected
121,811681975,undirected
60108,67722,undirected
60108,-1710695926,undirected
60108,2121839670,undirected
60108,238304903,undirected
60108,-1911929019,undirected
60108,784234381,undirected
60108,605788368,undirected
60108,1885039534,undirected
60108,1963706696,undirected
40421,174304068,undirected
40421,107815970,undirected
40421,1668091501,undirected
31964,471922383,undirected
31964,-1545153521,undirected
31964,-2072868830,undirected
31964,-1991091409,undirected
31964,70287441,undirected
31964,-1235328453,undirected
31964,-726183131,undirected
50330,314006290,undirected
50330,-73528935,undirected
7785,800393984,undirected
7785,-503190453,undirected
7785,107815970,undirected
55153,143479750,undirected
55153,-1698770324,undirected
55153,-963888964,undirected
55153,-215228480,undirected
55153,-775018323,undirected
33352,-1155129170,undirected
50528,-1440606252,undirected
50528,1936341820,undirected
50528,-1749365125,undirected
1575,-1635636539,undirected
1575,-45397545,undirected
1575,-1235328453,undirected
1575,1004488410,undirected
1575,647042807,undirected
1575,1996009858,undirected
22319,1110055572,undirected
22319,384648086,undirected
22319,-2054112488,undirected
54492,-889975160,undirected
54492,-56899984,undirected
46102,1110055572,undirected
5341,1996009858,undirected
5341,1004488410,undirected
37515,-540583360,undirected
37515,-1314836734,undirected
37515,1393296496,undirected
2236,-1789864125,undirected
2236,1712107003,undirected
2236,339150138,undirected
52578,-1714158455,undirected
52578,-1827307029,undirected
122,-1375441811,undirected
122,-779775103,undirected
122,2413368,undirected
122,-276941091,undirected
40620,-1607117304,undirected
48548,1482206316,undirected
48548,-1871452346,undirected
48548,-640353766,undirected
48548,-726183131,undirected
48548,1556863819,undirected
48548,-996939427,undirected
48548,806766546,undirected
13203,-2076890171,undirected
13203,-317458557,undirected
13203,-1770958415,undirected
13203,1668641251,undirected
13203,-2117075954,undirected
13203,673256684,undirected
849,2039850839,undirected
849,1988301924,undirected
849,434453139,undirected
849,-1667934892,undirected
849,-267381020,undirected
50265,-25089305,undirected
50265,174304068,undirected
50265,605121934,undirected
39166,397539484,undirected
39166,-167127464,undirected
39166,-1395879082,undirected
39166,1218355603,undirected
39166,-1509776773,undirected
57334,2046771363,undirected
57334,1110055572,undirected
33221,-911763424,undirected
33221,626697398,undirected
31173,-1545153521,undirected
31173,-308059763,undirected
31173,-667821544,undirected
31173,-25089305,undirected
31173,1352416850,undirected
585,1220149377,undirected
585,363854677,undirected
7720,-911763424,undirected
7720,-1456025876,undirected
37779,1004344563,undirected
37779,1944151445,undirected
37779,-1314836734,undirected
38770,386289534,undirected
38770,1963706696,undirected
38770,1963706696,undirected
38770,-397737505,undirected
38770,343658600,undirected
38770,-553753519,undirected
44055,409474874,undirected
44055,1813962555,undirected
387,1349473534,undirected
387,-485832651,undirected
7588,-2076890171,undirected
7588,1955848737,undirected
7588,694535077,undirected
7588,-243274265,undirected
7588,-45397545,undirected
49738,-56899984,undirected
56609,-1607117304,undirected
56609,-1579309934,undirected
56609,800393984,undirected
3228,571230054,undirected
3228,-1607117304,undirected
12477,-1545153521,undirected
12477,2061808991,undirected
57,-1587490729,undirected
57,-465730168,undirected
57,278145744,undirected
57,-1555111935,undirected
57,-1430841717,undirected
57,-2076890171,undirected
37450,-1991091409,undirected
37450,851137066,undirected
4087,311653152,undirected
4087,-1715777038,undirected
4087,2075827560,undirected
45576,-1525977001,undirected
45576,434453139,undirected
45576,389328304,undirected
45576,-2076890171,undirected
48549,-966533969,undirected
48549,767324304,undirected
48549,-437332008,undirected
48549,-1851760117,undirected
48549,-385711991,undirected
48549,-300579669,undirected
